ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat
22jufw9MNxS3Ziv2X,-1234744038_8050206274342877.0,8050206274342880,5,0,0,1,0,Rand,Random,Random,,,,5,0,0,Desktop,0,0,USA,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
22jusShgASe6dun4p,-1926909232_2539833601.0,2539833601,6,0,0,1,0,Old,Age,Age,Young,Old,0,4,0,0,Desktop,1,1,RUS,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22juz8kg8ZvE7yiXP,-1132999849_9509714815640674.0,9509714815640670,7,0,0,0,2,Rand,Random,Random,,,,1,4,0,Desktop,1,1,USA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22jvAKm3aSPhTaNHX,1227126256_553964299756011.0,553964299756011,3,0,0,0,0,Fat,Fitness,Fitness,Fit,Fat,0,5,0,1,Desktop,1,0,USA,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
22jvJ7GPsu39CuGCY,-94900159_4424677192927834.0,4424677192927830,6,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1,5,0,0,Mobile,0,1,USA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
22jvJsktEH8wHa8mR,-1499220546_467816410,467816410,6,0,0,1,0,Male,Gender,Gender,Male,Female,1,4,0,0,,,,JPN,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
22jvcpDX45PNoYBZa,-86199857_735698763,735698763,3,0,0,0,2,Hoomans,Species,Species,Hoomans,Pets,1,5,0,0,,,,FRA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,0
22jvnyHe85wkesQF8,1137848963_3839588815.0,3839588815,3,0,1,0,1,Female,Gender,Gender,Male,Female,0,5,0,1,Mobile,0,0,RUS,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0
22jvyTmQjRKwNKCeJ,-1708342530_1925459399973710.0,1925459399973710,6,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1,5,1,0,Desktop,1,0,SWE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
22jw8rKyRg8Xr9WmW,1317327082_5255466317867752.0,5255466317867750,5,0,1,0,0,High,Social Status,Social Status,High,Low,1,3,0,1,Desktop,0,1,USA,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22jwKnbdSHKJPe3GH,1302146019_4262711440678686.0,4262711440678690,5,0,0,1,0,Young,Age,Age,Young,Old,1,1,0,1,Mobile,1,1,USA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22jwMRSiQoJZrGmev,869889811_8045456634244976.0,8045456634244980,11,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,2,1,Mobile,0,1,FRA,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1
22jwRo83dPH7Hpqp6,1692279914_3286054465142709.0,3286054465142710,6,0,0,0,1,Male,Gender,Gender,Male,Female,1,5,0,1,Desktop,0,1,TWN,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0
22jwgPJYED9RrN8n6,225508941_1016120761,1016120761,7,0,0,1,0,Rand,Random,Random,,,,3,1,0,Mobile,0,0,USA,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
22jx4Dzycc6z76FBj,1137676821_8256990868869971.0,8256990868869970,6,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1,3,0,1,Desktop,1,0,USA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22jxpt5DnhehAHiRz,994457290_3624821870922416.0,3624821870922420,9,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1,5,3,0,Mobile,0,1,USA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
22jyAD2T8yfjcy6yt,-617784869_8549509270831088.0,8549509270831090,6,0,1,0,2,Fat,Fitness,Fitness,Fit,Fat,0,4,0,0,Desktop,0,0,CAN,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22jyBrgBXPzS68Q3j,-89748350_9942258432072760.0,9942258432072760,1,0,1,0,1,Female,Gender,Gender,Male,Female,0,2,0,1,Desktop,1,1,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
22jyyLfRuGa5tyKZa,241098985_7637433101060201.0,7637433101060200,3,0,0,0,0,Fit,Fitness,Fitness,Fit,Fat,1,1,0,1,Mobile,0,1,CZE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22jzRf4PMLvqJ2Jvg,-753569327_3209783464.0,3209783464,4,0,1,0,0,More,Random,Utilitarian,More,Less,1,3,2,1,Mobile,0,1,USA,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
22k2ng37bB379c9Rj,-879402026_6529990925576212.0,6529990925576210,10,0,0,1,0,High,Social Status,Social Status,High,Low,1,2,0,1,Desktop,0,0,CAN,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22k2xxpi8ZWX4fS5P,352160185_795445314453942.0,795445314453942,5,0,0,0,0,Male,Gender,Gender,Male,Female,1,3,0,0,Desktop,0,0,USA,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22k37NNJnLZjfjttw,1827713934_4040591242561105.0,4040591242561110,7,0,1,0,2,Fit,Fitness,Fitness,Fit,Fat,1,5,0,1,Mobile,0,1,BEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
22k44mr6wSvr74bkx,882125841_2541963426574891.0,2541963426574890,3,0,1,0,0,Rand,Fitness,Random,,,,1,0,1,Mobile,0,0,KOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22k48yaz8gxh2zAb7,1863814227_1509539947,1509539947,2,0,1,0,2,Less,Utilitarian,Utilitarian,More,Less,0,2,3,0,,,,SWE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
22k4naHrXAQqoAn3A,-131279337_1431350554,1431350554,10,0,0,1,0,Male,Gender,Gender,Male,Female,1,2,0,1,Mobile,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
22k4uHGJu8nBQ7oR3,-1977805447_6631531881304147.0,6631531881304150,7,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1,5,2,1,Desktop,0,1,CZE,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1
22k4ufdXbMhv5uj8J,292803877_4012289609.0,4012289609,11,0,1,0,0,Pets,Species,Species,Hoomans,Pets,0,3,0,0,Mobile,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
22k52Jadtjm4h9jYh,686018859_9568201113545968.0,9568201113545970,4,0,0,0,0,Female,Gender,Gender,Male,Female,0,3,0,1,Desktop,0,1,RUS,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
22k5GveuJ3zX4S5eP,2119484812_7765777590822311.0,7765777590822310,2,0,0,0,0,Fat,Fitness,Fitness,Fit,Fat,0,4,0,0,Desktop,1,1,JPN,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
22k5M4AuvLsi7d5Mg,1010191715_1428690923689097.0,1428690923689100,10,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1,5,4,1,Desktop,1,1,SWE,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
22k5ZvrxiCihW3uCa,-1004686951_4168049142.0,4168049142,7,0,0,1,0,Rand,Random,Random,,,,5,2,1,Desktop,0,1,USA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
22k7CzsnEaSuTWLz6,-228002760_3512016165.0,3512016165,1,0,1,0,0,Young,Age,Age,Young,Old,1,3,0,1,Mobile,0,1,MEX,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22k7XsfGoyqAWfN5j,-626111614_1314670528,1314670528,3,0,0,1,0,Rand,Random,Random,,,,3,2,0,Desktop,0,0,USA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
22k7qJfn3cCGqv2wp,-204398880_872949605,872949605,7,0,0,0,0,Female,Gender,Gender,Male,Female,0,2,0,1,,,,BRA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22k8EspM4b9M5Pn5n,313867172_1624178174283717.0,1624178174283720,11,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1,5,0,1,Desktop,0,1,CZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
22k8KYQiC2vBgvCfL,-840858835_8588425366606574.0,8588425366606580,2,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1,2,0,1,Desktop,0,0,URY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
22k8Sy55SxpFaHdaW,-436580607_9264600079768394.0,9264600079768390,6,0,0,1,0,Young,Age,Age,Young,Old,1,5,0,1,Desktop,0,1,AUT,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
22k8Z4jRvAGmHixcp,-239095713_2371211876.0,2371211876,3,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1,1,0,1,Desktop,0,1,USA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22k8oxYrtnEBtDtMJ,-515264637_7558932147893198.0,7558932147893200,8,0,1,0,1,Fat,Fitness,Fitness,Fit,Fat,0,3,0,1,Desktop,1,0,CAN,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
22k8unRagNBoJcCxg,562999754_2122615359617228.0,2122615359617230,8,0,0,1,0,Male,Gender,Gender,Male,Female,1,1,0,1,Desktop,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22k95TcjxMN3ZFvdp,-361718809_3740065122.0,3740065122,9,0,0,0,2,Male,Gender,Gender,Male,Female,1,2,0,0,,,,FRA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22k9P9CTBa7D99GNk,1538395248_1857392760,1857392760,7,0,1,0,2,Less,Utilitarian,Utilitarian,More,Less,0,3,2,0,Mobile,0,0,USA,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
22k9tiujnTJCRGgr7,-843269066_6014084538910538.0,6014084538910540,4,0,0,0,1,Rand,Random,Random,,,,1,2,1,Mobile,0,1,DEU,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22k9yJoYsaxrtQxQP,-1994295799_1300597400,1300597400,11,0,0,1,0,Old,Age,Age,Young,Old,0,1,0,0,Desktop,0,0,POL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22kA2CrrKtQRHAun4,-1667043269_7226102700880972.0,7226102700880970,4,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1,4,0,0,Desktop,0,1,CAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
22kA3jprGyNDHwwfJ,880263746_7550417933091740.0,7550417933091740,2,0,1,0,0,Pets,Species,Species,Hoomans,Pets,0,4,0,0,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
22kA5bAtbSPWYCoFf,421343210_2828377574.0,2828377574,1,0,1,0,2,Young,Age,Age,Young,Old,1,5,0,1,Mobile,0,1,USA,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22kAScQp2dRXzCLuy,1614938628_2702583182.0,2702583182,4,0,0,0,2,Rand,Random,Random,,,,4,3,1,,,,,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
22kATa27NsvLzRQc8,-1835968917_3658968006.0,3658968006,3,0,1,0,2,Fat,Fitness,Fitness,Fit,Fat,0,4,0,0,Desktop,0,1,DEU,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
22kB2dyPK4ny8jZw7,-1089569557_2734813248.0,2734813248,12,0,0,0,2,More,Utilitarian,Utilitarian,More,Less,1,5,2,1,,,,DEU,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
22kBB2q7zSSSzAouo,-1661828087_3263188877.0,3263188877,1,0,1,0,1,Female,Gender,Gender,Male,Female,0,1,0,0,Desktop,1,1,POL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22kBEXtr5Z4jc8m9d,-1463935612_1949537504,1949537504,12,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1,4,0,0,Desktop,0,1,USA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
22kBjj8xuDmdZtjb2,101444858_9972902775011498.0,9972902775011500,13,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1,3,0,1,Desktop,1,1,CAN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22kBqpESYsqLDRPZF,-860388636_5691254916418231.0,5691254916418230,8,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1,5,4,1,Desktop,0,1,NOR,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1
22kBrrNvkJpB4LpoR,1739805824_5100073010926032.0,5100073010926030,10,0,1,0,1,Female,Gender,Gender,Male,Female,0,1,0,1,Mobile,0,0,SRB,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22kCBJHfMP2i7DM7D,-1492477531_1382238669334956.0,1382238669334960,10,0,1,0,0,Old,Age,Age,Young,Old,0,5,0,0,Desktop,0,0,RUS,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22kCBgWmBB6zLeN4g,-572524546_1551025597,1551025597,11,0,1,0,0,Young,Age,Age,Young,Old,1,5,0,1,Desktop,0,0,USA,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
22kCYBWn8imoiBM9G,-1267168216_7333794713305446.0,7333794713305450,3,0,0,0,2,Hoomans,Species,Species,Hoomans,Pets,1,3,0,1,Desktop,1,0,ESP,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22kCbN32C4i5dSBLZ,-497239085_1501053666,1501053666,2,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,1,1,Desktop,1,1,USA,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
22kCdnobsQRbi8gWN,-1310721751_7484503686428070.0,7484503686428070,8,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1,3,0,1,Mobile,0,0,SRB,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22kCzjLAoWGC8wfFQ,1402223790_3766094037.0,3766094037,7,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,4,1,Desktop,1,1,USA,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0
22kDYqkay4DCgMFjz,1663359807_887501658,887501658,11,0,0,1,0,Old,Age,Age,Young,Old,0,3,0,0,Mobile,0,1,USA,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22kDe8BEGKjtf2hnf,-839043887_5048883181360815.0,5048883181360820,1,0,1,0,0,Old,Age,Age,Young,Old,0,5,0,0,Desktop,0,1,DEU,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22kDpSSJRpFSLyN36,-1539953718_2479772875085473.0,2479772875085470,8,0,1,0,0,Pets,Species,Species,Hoomans,Pets,0,3,0,0,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
22kE2RyfsNzFdNMsR,1737317856_8586980338405767.0,8586980338405770,11,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0,2,0,0,Desktop,1,1,CAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22kEGqsnpR5RJvJjF,857840030_2786809826.0,2786809826,6,0,0,0,2,Fit,Fitness,Fitness,Fit,Fat,1,3,0,1,Desktop,0,1,AUS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22kESkwz3KWdBWkQe,-1024409769_495048635,495048635,4,0,1,0,0,Male,Gender,Gender,Male,Female,1,2,0,0,Desktop,1,1,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
22kEk5Xw8cijxY89X,-1780361538_1442589792721953.0,1442589792721950,10,0,0,0,0,Female,Gender,Gender,Male,Female,0,4,0,1,Mobile,1,0,TUR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
22kEqZGX2ChwAaruY,-1818088385_4605980234159278.0,4605980234159280,12,0,0,1,0,Rand,Fitness,Random,,,,1,0,0,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22kF5mcrdzZnRA6z7,-1480689745_4145278356.0,4145278356,5,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,4,0,Desktop,0,0,DEU,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
22kFWXjsPRAoyhsF4,-314096420_3190348382461747.0,3190348382461750,1,0,1,0,2,Less,Utilitarian,Utilitarian,More,Less,0,3,2,0,Desktop,0,1,RUS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
22kFxpNb6iG8NbbCQ,686669510_9680277680426018.0,9680277680426020,12,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1,2,0,0,Desktop,0,0,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
22kFyRwDaDhacFvBW,554914975_7488176909353017.0,7488176909353020,3,0,0,0,2,Fit,Fitness,Fitness,Fit,Fat,1,5,0,1,Desktop,0,0,MAR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
22kGNgyEGPfYwK8f7,1872772400_3859456050221902.0,3859456050221900,4,0,1,0,1,Old,Age,Age,Young,Old,0,3,0,1,Desktop,1,0,DEU,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22kGWJaNdH78D6JPN,743371894_3249816817.0,3249816817,12,0,1,0,0,Fat,Fitness,Fitness,Fit,Fat,0,5,0,0,Desktop,1,0,FRA,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
22kGhPdTwMS3LQN4u,-1334161606_660913260805172.0,660913260805172,13,0,0,0,0,Fat,Fitness,Fitness,Fit,Fat,0,1,0,0,Desktop,0,1,PRT,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22kH9pYM8GvQYQdX5,-2101755541_1830944173281525.0,1830944173281520,4,0,1,0,2,Rand,Random,Random,,,,2,1,0,Desktop,1,1,CAN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22kHEe9jSZYedkGa8,805259824_833774481,833774481,9,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1,5,1,0,Mobile,0,1,USA,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
22kHymvZpynmiWriG,1036414241_7166957996103815.0,7166957996103820,4,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,3,0,Desktop,0,0,BEL,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0
22kJ82DRomzBeca3h,1463953829_9398262277086454.0,9398262277086450,1,0,0,1,0,Hoomans,Species,Species,Hoomans,Pets,1,1,0,1,Desktop,1,1,AUS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22kJPxQqCx3MExhk2,2009446286_3565398550.0,3565398550,8,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1,1,0,1,Mobile,0,1,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22kJrFoYxcoNngQ9p,941438204_4393614835857411.0,4393614835857410,12,0,1,0,1,Hoomans,Species,Species,Hoomans,Pets,1,4,0,1,Desktop,0,0,FRA,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
22kK2Eg7AsrfdrxPt,-824485374_4099477013719419.0,4099477013719420,10,0,1,0,0,Male,Gender,Gender,Male,Female,1,2,0,0,Desktop,0,0,ITA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22kKTAX7FcMxRLhdv,141286218_117262879,117262879,5,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0,2,0,0,Desktop,0,0,BRA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
22kKW6axdo7tMcdxh,-897772016_4002216309.0,4002216309,5,0,0,0,0,Hoomans,Species,Species,Hoomans,Pets,1,2,0,1,,,,COL,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22kKi5DpSNgjbtF8d,1850009173_820048733556706.0,820048733556706,4,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,Desktop,1,0,AUS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22kLEXn7FDHN9MDvF,1862831237_364944858,364944858,7,0,0,1,0,Male,Gender,Gender,Male,Female,1,2,0,0,Mobile,0,0,CAN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22kLPEjrx5xkC6D3r,1762504953_3700787859550536.0,3700787859550540,10,0,0,0,1,Rand,Random,Random,,,,1,2,0,Desktop,0,1,SWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22kLQ79YRmyxt3izw,1158477537_9475725688571488.0,9475725688571490,2,0,0,0,2,Old,Age,Age,Young,Old,0,3,0,1,Desktop,0,1,HUN,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22kLTzms3d3bKLYPJ,741583559_5723350807411891.0,5723350807411890,12,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,1,0,Desktop,0,1,DEU,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
22kM5xpHoygqqLvZM,-1341116752_2543015042.0,2543015042,2,0,0,0,0,Less,Utilitarian,Utilitarian,More,Less,0,3,2,0,Desktop,0,1,BRA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22kMQgSJxjcrLtxqt,776204057_103420629,103420629,1,0,0,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,3,1,Mobile,0,1,USA,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0
22kMQwiCk4XW39Q5t,-788721250_359917458,359917458,8,0,0,1,0,Female,Gender,Gender,Male,Female,0,1,0,0,Desktop,1,0,CAN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22kMwF88tM6WxWqhn,1423972461_7432611700722205.0,7432611700722210,12,0,0,0,0,Female,Gender,Gender,Male,Female,0,2,0,0,Mobile,0,1,USA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22kN6MnL3CWDKBStW,1843158022_2396900674.0,2396900674,6,0,1,0,0,Old,Age,Age,Young,Old,0,5,0,0,,,,AUS,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22kN8noW6QxWJXgRD,940155036_1598424358966439.0,1598424358966440,9,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1,5,0,1,Desktop,0,1,POL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
22kNADKcK9PRi3Fic,1301035066_7247058718930930.0,7247058718930930,12,0,0,0,0,Old,Age,Age,Young,Old,0,4,0,0,Mobile,0,1,USA,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22kNbnE78cvbogP3h,-179599695_61150205,61150205,4,0,0,1,0,Rand,Random,Random,,,,5,0,0,Desktop,0,1,USA,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
22kNcRq3CSJeGhENp,2050270873_179436791,179436791,13,0,0,0,0,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,,,,GBR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22kNxvwFbffBMu46L,-1250486736_1257130860,1257130860,6,0,1,0,1,More,Utilitarian,Utilitarian,More,Less,1,5,1,1,,,,JPN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
22kPQEXoapbi2vhsG,-153253978_2865286290.0,2865286290,2,0,1,0,1,Less,Utilitarian,Utilitarian,More,Less,0,3,2,0,Mobile,0,1,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
22kPptF3KFBjMZiJ2,1986967429_3681327002661189.0,3681327002661190,1,0,1,0,2,Rand,Social Status,Random,,,,1,0,0,Desktop,1,1,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22kPsMHtCnJaBK4ZY,-1685546351_1381557590033348.0,1381557590033350,13,0,0,0,0,Hoomans,Species,Species,Hoomans,Pets,1,4,0,1,Mobile,0,1,ARG,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
22kQDfmXpPP7btJoj,-1600762394_3109540917.0,3109540917,7,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1,1,0,1,,,,FIN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22kQRbfQFdfGXPPPh,468507512_9348026863473850.0,9348026863473850,10,0,0,0,2,Hoomans,Species,Species,Hoomans,Pets,1,4,0,1,Mobile,0,0,POL,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
22kQff5J74aNFRn4Z,-1540247433_7283439858274163.0,7283439858274160,2,0,1,0,0,Male,Gender,Gender,Male,Female,1,3,0,0,Mobile,0,0,HUN,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22kQz9QTTa9ZBxJT8,-384497301_1686147150456645.0,1686147150456650,6,0,1,0,0,Fat,Fitness,Fitness,Fit,Fat,0,5,0,1,Desktop,0,1,CHE,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
22kR2PwHg7jycyAnC,1460409291_2230950272.0,2230950272,12,0,0,1,0,Hoomans,Species,Species,Hoomans,Pets,1,3,0,1,,,,USA,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22kRHxShGhqoH4N2J,449724638_5335947101058094.0,5335947101058090,13,0,1,0,2,Pets,Species,Species,Hoomans,Pets,0,3,0,0,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
